Date,Open,High,Low,Close,Volume,Adj Close
2015-07-13,39.40,39.45,39.30,39.45,6047500,39.45
2015-07-10,38.75,39.50,38.75,39.50,13340600,39.50
2015-07-09,38.60,38.90,38.60,38.90,4789500,38.90
2015-07-08,38.50,38.60,38.40,38.60,513100,38.60
2015-07-07,38.45,38.45,38.40,38.45,188000,38.45
2015-07-06,38.85,38.85,38.75,38.75,21900,38.75
2015-07-03,38.60,38.60,38.60,38.60,2505600,38.60
2015-07-02,38.775,38.95,38.50,38.60,2978500,38.60
2015-07-01,38.55,38.60,38.55,38.60,120000,38.60
2015-06-30,38.55,38.60,38.55,38.60,158300,38.60
2015-06-29,38.70,38.80,38.35,38.60,10700600,38.60
2015-06-26,38.40,38.60,38.40,38.60,8705800,38.60
2015-06-25,38.00,38.00,38.00,38.00,1005900,38.00
2015-06-24,38.05,38.10,38.00,38.05,1021300,38.05
2015-06-23,37.50,38.50,37.50,38.05,2523400,38.05
2015-06-22,37.50,37.50,37.50,37.50,19300,37.50
2015-06-19,37.50,37.95,37.50,37.70,5304700,37.70
2015-06-18,37.05,37.40,37.05,37.40,2505600,37.40
2015-06-17,37.40,37.40,37.40,37.40,000,37.40
2015-06-16,37.05,37.40,37.05,37.40,2685900,37.40
2015-06-15,37.55,37.55,37.10,37.10,110900,37.10
2015-06-12,37.10,37.45,37.10,37.45,92600,37.45
2015-06-11,37.35,37.45,37.35,37.45,2160000,37.45
2015-06-10,37.20,37.55,37.00,37.55,4912000,37.55
2015-06-09,37.45,37.80,37.40,37.40,3223900,37.40
2015-06-08,36.45,37.00,36.45,37.00,4642700,37.00
2015-06-05,36.00,36.45,36.00,36.45,361500,36.45
2015-06-04,36.80,36.80,36.25,36.25,9747000,36.25
2015-06-03,36.50,37.075,36.50,36.80,5672800,36.80
2015-06-02,36.15,36.15,36.15,36.15,22400,36.15
2015-06-01,36.30,36.30,36.30,36.30,606400,36.30
2015-05-29,36.35,36.80,36.30,36.30,12696100,36.30
2015-05-28,36.15,36.80,36.15,36.725,21635800,36.725
2015-05-27,34.90,35.15,34.80,34.95,3753400,34.95
2015-05-26,34.55,34.65,34.45,34.45,3466400,34.45
2015-05-25,34.35,34.35,34.35,34.35,000,34.35
2015-05-22,34.65,34.65,34.35,34.35,3415600,34.35
2015-05-21,34.65,34.70,34.65,34.65,425300,34.65
2015-05-20,34.95,34.95,34.60,34.60,2078600,34.60
2015-05-19,34.55,34.70,34.55,34.70,6065300,34.70
2015-05-18,34.30,34.45,34.20,34.25,795400,34.25
2015-05-15,34.20,34.45,34.20,34.45,6630500,34.45
2015-05-14,34.05,34.05,34.05,34.05,000,34.05
2015-05-13,34.00,34.35,33.30,34.05,9204100,34.05
2015-05-12,32.65,33.85,32.65,33.85,17732600,33.85
2015-05-11,32.70,32.95,32.70,32.75,533400,32.75
2015-05-08,32.95,33.00,32.80,32.90,3265400,32.90
2015-05-07,32.70,33.00,32.70,33.00,3690300,33.00
2015-05-06,25.95,26.50,25.95,26.35,6091000,26.35
2015-05-05,25.95,26.10,25.95,25.95,260900,25.95
2015-05-04,25.95,26.00,25.95,26.00,1025300,26.00
2015-05-01,26.00,26.00,26.00,26.00,000,26.00
2015-04-30,26.00,26.10,26.00,26.00,2625800,26.00
2015-04-29,26.00,26.00,25.95,25.95,583300,25.95
2015-04-28,25.95,26.15,25.95,26.00,176500,26.00
2015-04-27,25.95,26.15,25.95,26.00,4460000,26.00
2015-04-24,26.05,26.05,25.95,25.95,3686000,25.95
2015-04-23,26.15,26.15,26.15,26.15,000,26.15
2015-04-22,26.40,26.40,26.15,26.15,21000,26.15
2015-04-21,26.15,26.30,26.15,26.25,1119600,26.25
2015-04-20,26.20,26.20,26.20,26.20,3000000,26.20
2015-04-17,26.10,26.20,26.10,26.10,278100,26.10
2015-04-16,26.40,26.40,26.10,26.30,1136400,26.30
2015-04-15,26.25,26.30,26.25,26.25,646400,26.25
2015-04-14,26.25,26.25,26.25,26.25,2957100,26.25
2015-04-13,26.475,26.475,26.35,26.35,2800000,26.35
2015-04-10,26.45,26.60,26.40,26.40,2013300,26.40
2015-04-09,26.40,26.40,26.40,26.40,17500,26.40
2015-04-08,26.40,26.40,26.40,26.40,84100,26.40
2015-04-07,26.35,26.60,26.35,26.40,2863500,26.40
2015-04-06,26.40,26.40,26.40,26.40,000,26.40
2015-04-03,26.40,26.40,26.40,26.40,000,26.40
2015-04-02,26.40,26.40,26.40,26.40,000,26.40
2015-04-01,26.60,26.60,26.40,26.40,7039200,26.40
2015-03-31,26.90,26.90,26.75,26.825,8110300,26.825
2015-03-30,27.00,27.00,26.80,26.80,1124300,26.80
2015-03-27,27.05,27.05,27.00,27.00,1179300,27.00
2015-03-26,27.00,27.00,27.00,27.00,739700,27.00
2015-03-25,27.35,27.35,27.00,27.00,7388200,27.00
2015-03-24,27.50,27.50,27.30,27.50,3260400,27.50
2015-03-23,28.90,28.90,28.55,28.55,576300,28.55
2015-03-20,28.55,28.55,28.55,28.55,177100,28.55
2015-03-19,28.65,28.65,28.55,28.55,3734400,28.55
2015-03-18,28.55,28.55,28.55,28.55,308400,28.55
2015-03-17,28.60,28.90,28.60,28.60,1264700,28.60
2015-03-16,28.90,28.90,28.65,28.65,114000,28.65
2015-03-13,28.60,28.90,28.60,28.90,63400,28.90
2015-03-12,28.60,28.65,28.60,28.60,198900,28.60
2015-03-11,28.70,28.70,28.60,28.60,1215300,28.60
2015-03-10,28.80,28.80,28.65,28.75,3234600,28.75
2015-03-09,28.60,28.825,28.60,28.80,1016000,28.80
2015-03-06,29.00,29.00,28.70,28.75,293800,28.75
2015-03-05,29.10,29.10,28.65,28.90,6681000,28.90
2015-03-04,27.40,28.95,27.40,28.95,19619400,28.95
2015-03-03,27.30,27.60,27.30,27.35,13008400,27.35
2015-03-02,27.15,27.30,26.90,27.10,4900100,27.10
2015-02-27,27.00,27.20,27.00,27.00,21914400,27.00
2015-02-26,25.90,26.90,25.90,26.80,37443200,26.80
2015-02-25,25.15,25.50,25.15,25.25,11184500,25.25
2015-02-24,24.65,25.05,24.65,24.90,8261900,24.90
2015-02-23,24.80,24.80,24.80,24.80,200000,24.80
2015-02-20,25.00,25.00,24.60,24.75,6908400,24.75
2015-02-19,24.15,24.85,24.10,24.775,21919700,24.775
2015-02-18,24.05,24.05,24.05,24.05,4000000,24.05
2015-02-17,24.00,24.10,24.00,24.10,7844900,24.10
2015-02-16,24.00,24.00,23.90,23.90,1741200,23.90
2015-02-13,23.80,24.00,23.80,24.00,4008400,24.00
2015-02-12,23.90,24.00,23.90,24.00,4113200,24.00
2015-02-11,24.00,24.00,23.90,23.90,4417600,23.90
2015-02-10,24.00,24.05,23.75,23.85,2806100,23.85
2015-02-09,23.80,24.00,23.80,23.80,298300,23.80
2015-02-06,23.80,23.80,23.80,23.80,181100,23.80
2015-02-05,23.80,24.10,23.80,24.10,4165100,24.10
2015-02-04,23.95,24.00,23.90,23.90,3016800,23.90
2015-02-03,24.00,24.00,24.00,24.00,208400,24.00
2015-02-02,23.70,23.85,23.70,23.75,9109600,23.75
2015-01-30,23.50,23.70,23.50,23.50,747000,23.50
2015-01-29,23.60,23.60,23.50,23.50,1681000,23.50
2015-01-28,23.60,23.65,23.50,23.50,3072400,23.50
2015-01-27,23.80,23.80,23.55,23.55,3605300,23.55
2015-01-26,23.60,23.85,23.60,23.60,3909300,23.60
2015-01-23,23.60,23.70,23.50,23.60,9134500,23.60
2015-01-22,23.30,23.55,23.30,23.30,439200,23.30
2015-01-21,23.30,23.425,23.30,23.30,533300,23.30
2015-01-20,23.35,23.40,23.35,23.40,212600,23.40
2015-01-19,23.30,23.55,23.30,23.30,4824500,23.30
2015-01-16,23.60,23.60,23.40,23.55,4745300,23.55
2015-01-15,23.60,23.60,23.60,23.60,122900,23.60
2015-01-14,23.95,23.95,23.60,23.70,1067900,23.70
2015-01-13,23.50,23.95,23.50,23.75,5609100,23.75
2015-01-12,23.60,23.75,23.55,23.55,2286100,23.55
2015-01-09,23.50,23.70,23.50,23.65,3086500,23.65
2015-01-08,23.55,23.65,23.55,23.65,679900,23.65
2015-01-07,23.45,23.75,23.45,23.60,2449900,23.60
2015-01-06,23.65,23.80,23.50,23.50,5595300,23.50
2015-01-05,23.30,23.55,23.25,23.50,8114000,23.50
2015-01-02,23.25,23.25,23.00,23.00,4729400,23.00
2015-01-01,23.20,23.20,23.20,23.20,000,23.20
2014-12-31,23.20,23.20,23.20,23.20,000,23.20
2014-12-30,23.45,23.45,23.20,23.20,2952200,23.20
2014-12-29,23.20,23.30,23.20,23.30,33700,23.30
2014-12-26,23.30,23.30,23.30,23.30,000,23.30
2014-12-25,23.30,23.30,23.30,23.30,000,23.30
2014-12-24,23.30,23.30,23.30,23.30,000,23.30
2014-12-23,23.50,23.50,23.30,23.30,501700,23.30
2014-12-22,23.50,23.60,23.40,23.40,627100,23.40
2014-12-19,23.50,23.60,23.40,23.40,4056200,23.40
2014-12-18,23.45,23.50,23.20,23.20,8641300,23.20
2014-12-17,23.85,23.85,23.45,23.45,2355600,23.45
2014-12-16,24.00,24.00,23.85,23.85,2348700,23.85
2014-12-15,24.15,24.15,24.05,24.15,1250400,24.15
2014-12-12,24.10,24.20,24.10,24.15,3449600,24.15
2014-12-11,24.20,24.30,24.15,24.15,5158900,24.15
2014-12-10,24.30,24.40,23.90,24.15,15359100,24.15
2014-12-09,24.00,24.25,23.50,23.50,10022200,23.50
2014-12-08,24.25,24.25,24.05,24.15,572400,24.15
2014-12-05,24.25,24.30,24.20,24.20,6149900,24.20
2014-12-04,23.70,24.20,23.70,24.05,10867800,24.05
2014-12-03,23.30,23.70,23.20,23.70,6642400,23.70
2014-12-02,22.40,23.55,22.40,23.45,15269000,23.45
2014-12-01,22.65,22.65,22.40,22.40,4499000,22.40
2014-11-28,22.70,22.90,22.40,22.70,8316800,22.70
2014-11-27,23.00,23.00,22.70,22.70,6167400,22.70
2014-11-26,20.30,20.30,20.00,20.00,9512400,20.00
2014-11-25,20.20,20.40,20.20,20.30,13131700,20.30
2014-11-24,19.85,20.00,19.85,20.00,6093700,20.00
2014-11-21,19.70,20.05,19.70,19.75,10966800,19.75
2014-11-20,19.85,19.85,19.70,19.70,1937400,19.70
2014-11-19,19.65,19.75,19.55,19.65,7094600,19.65
2014-11-18,19.50,19.55,19.50,19.55,1657700,19.55
2014-11-17,19.55,19.55,19.55,19.55,2290300,19.55
2014-11-14,19.45,19.45,19.30,19.45,60200,19.45
2014-11-13,19.50,19.50,19.30,19.50,2482400,19.50
2014-11-12,19.35,19.35,19.35,19.35,793200,19.35
2014-11-11,19.35,19.425,19.35,19.425,2036100,19.425
2014-11-10,19.50,19.50,19.30,19.30,3072300,19.30
2014-11-07,19.30,19.40,19.30,19.40,2024100,19.40
2014-11-06,19.40,19.40,19.30,19.35,3512000,19.35
2014-11-05,19.65,19.70,19.50,19.50,13424100,19.50
2014-11-04,19.30,19.50,19.25,19.50,7207400,19.50
2014-11-03,19.35,19.35,19.25,19.25,2071200,19.25
2014-10-31,19.10,19.35,19.10,19.35,641600,19.35
2014-10-30,19.30,19.35,19.10,19.10,280000,19.10
2014-10-29,18.95,19.15,18.95,19.10,3432800,19.10
2014-10-28,18.95,18.95,18.95,18.95,132300,18.95
2014-10-27,19.07,19.07,18.95,19.00,434400,19.00
2014-10-24,19.20,19.20,18.85,19.00,5078000,19.00
2014-10-23,19.30,19.50,19.30,19.40,8033000,19.40
2014-10-22,19.00,19.10,18.90,19.10,7082600,19.10
2014-10-21,18.95,18.95,18.95,18.95,62300,18.95
2014-10-20,19.00,19.00,19.00,19.00,8995300,19.00
2014-10-17,18.85,18.95,18.85,18.94,5130000,18.94
2014-10-16,18.75,18.95,18.75,18.80,3122700,18.80
2014-10-15,18.95,19.00,18.80,18.80,7064000,18.80
2014-10-14,19.00,19.00,18.80,18.80,2024100,18.80
2014-10-13,19.25,19.25,19.20,19.20,7712900,19.20
2014-10-10,19.25,19.25,19.25,19.25,17700,19.25
2014-10-09,19.25,19.35,19.25,19.35,2270900,19.35
2014-10-08,19.50,19.60,19.40,19.40,9641100,19.40
2014-10-07,19.45,19.50,19.40,19.40,13411900,19.40
2014-10-06,19.50,19.50,19.35,19.35,2855700,19.35
2014-10-03,19.30,19.35,19.30,19.35,51500,19.35
2014-10-02,19.20,19.45,19.20,19.30,4679700,19.30
2014-10-01,18.95,19.35,18.95,19.35,5327600,19.35
2014-09-30,19.15,19.15,18.95,18.95,974900,18.95
2014-09-29,18.95,18.95,18.95,18.95,64400,18.95
2014-09-26,18.95,18.95,18.95,18.95,24100,18.95
2014-09-25,19.00,19.00,18.95,19.00,195200,19.00
2014-09-24,19.10,19.10,18.95,18.95,4046400,18.95
2014-09-23,19.35,19.35,19.10,19.12,5749400,19.12
2014-09-22,19.35,19.35,19.30,19.30,10096800,19.30
2014-09-19,19.25,19.45,19.10,19.35,13873600,19.35
2014-09-18,18.80,19.30,18.80,19.25,7940600,19.25
2014-09-17,18.80,18.93,18.80,18.93,1031600,18.93
2014-09-16,18.80,18.80,18.80,18.80,45000,18.80
2014-09-15,18.70,18.90,18.70,18.85,3044300,18.85
2014-09-12,18.75,18.75,18.70,18.70,2226800,18.70
2014-09-11,18.55,18.60,18.50,18.60,5096400,18.60
2014-09-10,18.55,18.55,18.50,18.50,220400,18.50
2014-09-09,18.60,18.65,18.45,18.60,8350000,18.60
2014-09-08,18.45,18.70,18.45,18.50,856900,18.50
2014-09-05,18.60,18.60,18.45,18.45,450300,18.45
2014-09-04,18.50,18.65,18.50,18.60,6401800,18.60
2014-09-03,18.65,18.65,18.50,18.65,9413900,18.65
2014-09-02,18.20,18.60,18.20,18.60,12863500,18.60
2014-09-01,17.80,18.15,17.80,18.15,18373300,18.15
2014-08-29,17.75,18.05,17.70,17.85,31840000,17.85
2014-08-28,16.70,17.10,16.70,17.05,10349300,17.05
2014-08-27,16.70,16.85,16.70,16.85,1144100,16.85
2014-08-26,16.70,16.80,16.70,16.70,2072300,16.70
2014-08-25,16.80,16.95,16.70,16.75,41500,16.75
2014-08-22,16.85,16.85,16.80,16.80,2036100,16.80
2014-08-21,16.80,16.80,16.80,16.80,19112000,16.80
2014-08-20,16.65,16.85,16.65,16.65,111100,16.65
2014-08-19,16.65,16.70,16.65,16.70,18570800,16.70
2014-08-18,16.65,16.70,16.65,16.70,222800,16.70
2014-08-15,16.65,16.65,16.65,16.65,2500,16.65
2014-08-14,16.70,16.70,16.70,16.70,251000,16.70
2014-08-13,16.65,16.70,16.65,16.70,307400,16.70
2014-08-12,16.65,16.70,16.55,16.65,3083100,16.65
2014-08-11,16.50,16.50,16.50,16.50,000,16.50
2014-08-08,16.65,16.65,16.50,16.50,4527300,16.50
2014-08-07,16.65,16.65,16.65,16.65,39600,16.65
2014-08-06,16.65,16.65,16.60,16.60,5099000,16.60
2014-08-05,16.45,16.65,16.45,16.65,2060200,16.65
2014-08-04,16.60,16.60,16.60,16.60,000,16.60
2014-08-01,16.40,16.70,16.40,16.60,9371700,16.60
2014-07-31,16.00,16.25,15.95,16.20,11524100,16.20
2014-07-30,16.00,16.00,16.00,16.00,2000000,16.00
2014-07-29,15.90,15.95,15.90,15.90,560200,15.90
2014-07-28,15.90,15.90,15.90,15.90,58700,15.90
2014-07-25,15.90,15.90,15.90,15.90,7900,15.90
2014-07-24,15.90,16.00,15.90,16.00,1286100,16.00
2014-07-23,15.90,15.90,15.90,15.90,000,15.90
2014-07-22,15.90,15.90,15.90,15.90,000,15.90
2014-07-21,15.90,15.90,15.90,15.90,24100,15.90
2014-07-18,16.00,16.00,15.90,15.90,1704100,15.90
2014-07-17,15.60,15.90,15.60,15.90,5948200,15.90
2014-07-16,15.60,15.60,15.60,15.60,24100,15.60
2014-07-15,15.85,15.85,15.75,15.75,1348200,15.75
2014-07-14,15.80,15.80,15.80,15.80,18100,15.80
2014-07-11,16.10,16.10,15.80,15.80,2312000,15.80
2014-07-10,16.00,16.10,16.00,16.10,223000,16.10
2014-07-09,16.00,16.05,16.00,16.05,152000,16.05
2014-07-08,16.30,16.30,16.10,16.10,4050200,16.10
2014-07-07,16.30,16.30,16.30,16.30,132500,16.30
2014-07-04,16.35,16.35,16.35,16.35,177100,16.35
2014-07-03,16.375,16.375,16.35,16.35,2070400,16.35
2014-07-02,16.35,16.45,16.35,16.45,2496400,16.45
2014-07-01,16.50,16.50,16.35,16.35,171100,16.35
2014-06-30,16.50,16.50,16.35,16.50,4261400,16.50
2014-06-27,16.35,16.55,16.35,16.55,437600,16.55
2014-06-26,16.35,16.45,16.35,16.40,779900,16.40
2014-06-25,16.45,16.60,16.25,16.45,8149600,16.45
2014-06-24,16.60,16.60,16.45,16.45,2250100,16.45
2014-06-23,16.60,16.60,16.60,16.60,21100,16.60
2014-06-20,16.60,16.60,16.60,16.60,148100,16.60
2014-06-19,16.60,16.60,16.60,16.60,54100,16.60
2014-06-18,16.60,16.60,16.60,16.60,353400,16.60
2014-06-17,16.60,16.60,16.60,16.60,000,16.60
2014-06-16,16.60,16.60,16.60,16.60,10000,16.60
2014-06-13,16.70,16.80,16.70,16.80,1044100,16.80
2014-06-12,16.85,16.85,16.75,16.75,98200,16.75
2014-06-11,16.70,16.75,16.70,16.75,105000,16.75
2014-06-10,16.90,16.90,16.70,16.70,211049600,16.70
2014-06-09,16.55,16.55,16.55,16.55,000,16.55
2014-06-06,16.50,16.55,16.50,16.55,3524100,16.55
2014-06-05,16.70,16.70,16.55,16.55,6024000,16.55
2014-06-04,16.70,16.90,16.70,16.90,271900,16.90
2014-06-03,16.90,16.90,16.70,16.70,96300,16.70
2014-06-02,16.50,16.70,16.50,16.70,4136900,16.70
2014-05-30,16.40,16.70,16.20,16.60,9145300,16.60
2014-05-29,16.60,16.60,16.60,16.60,000,16.60
2014-05-28,16.50,16.60,16.50,16.60,78200,16.60
2014-05-27,16.70,16.85,16.70,16.70,5486100,16.70
2014-05-26,17.17,17.17,16.75,16.75,9132500,16.75
2014-05-23,17.35,17.40,17.20,17.20,6042900,17.20
2014-05-22,17.50,17.60,17.50,17.50,3823500,17.50
2014-05-21,17.70,17.70,17.50,17.50,8100800,17.50
2014-05-20,17.30,17.60,17.30,17.60,3646400,17.60
2014-05-19,17.00,17.40,17.00,17.40,16030600,17.40
2014-05-16,17.05,17.15,17.00,17.15,1279300,17.15
2014-05-15,17.30,17.30,17.20,17.20,4048200,17.20
2014-05-14,17.35,17.35,17.30,17.30,126400,17.30
2014-05-13,17.30,17.35,17.30,17.30,331400,17.30
2014-05-12,17.30,17.40,17.30,17.30,135100,17.30
2014-05-09,17.40,17.55,17.40,17.55,86100,17.55
2014-05-08,17.30,17.55,17.30,17.55,2644600,17.55
2014-05-07,17.30,17.30,17.30,17.30,740900,17.30
2014-05-06,17.30,17.50,17.30,17.30,386600,17.30
2014-05-05,17.60,17.60,17.35,17.35,5036200,17.35
2014-05-02,17.75,17.75,17.50,17.75,10613100,17.75
2014-05-01,17.85,17.85,17.85,17.85,000,17.85
2014-04-30,17.65,17.85,17.65,17.85,10030500,17.85
2014-04-29,17.50,17.80,17.50,17.65,3078800,17.65
2014-04-28,17.65,17.70,17.50,17.70,6733500,17.70
2014-04-25,17.80,17.80,17.20,17.65,51400000,17.65
2014-04-24,17.80,17.80,17.80,17.80,000,17.80
2014-04-23,17.60,18.00,17.60,17.80,9116400,17.80
2014-04-22,17.65,17.75,17.50,17.75,9160800,17.75
2014-04-21,17.50,17.50,17.50,17.50,000,17.50
2014-04-18,17.50,17.50,17.50,17.50,000,17.50
2014-04-17,17.50,17.50,17.50,17.50,000,17.50
2014-04-16,17.40,17.65,17.40,17.50,10079400,17.50
2014-04-15,17.45,17.55,17.30,17.40,6635800,17.40
2014-04-14,17.50,17.50,17.30,17.40,1186600,17.40
2014-04-11,17.40,17.40,17.20,17.40,2274700,17.40
2014-04-10,17.00,17.35,17.00,17.35,18565200,17.35
2014-04-09,17.05,17.15,17.00,17.00,8665200,17.00
2014-04-08,17.00,17.05,16.85,17.05,9613200,17.05
2014-04-07,17.00,17.15,16.95,17.00,4225400,17.00
2014-04-04,16.50,16.95,16.50,16.95,15075500,16.95
2014-04-03,16.45,16.65,16.45,16.50,5700500,16.50
2014-04-02,16.45,16.55,16.45,16.50,3487700,16.50
2014-04-01,16.30,16.50,16.30,16.50,10464500,16.50
2014-03-31,16.55,16.55,16.35,16.40,7676000,16.40
2014-03-28,16.70,16.80,16.40,16.40,19144800,16.40
2014-03-27,18.35,18.50,18.35,18.40,622100,18.40
2014-03-26,18.35,18.35,18.35,18.35,127300,18.35
2014-03-25,18.35,18.35,18.35,18.35,2964300,18.35
2014-03-24,18.35,18.45,18.35,18.40,6744900,18.40
2014-03-21,18.30,18.35,18.30,18.35,4126900,18.35
2014-03-20,18.40,18.45,18.35,18.35,84000,18.35
2014-03-19,18.35,18.40,18.35,18.35,260300,18.35
2014-03-18,18.30,18.30,18.30,18.30,12000,18.30
2014-03-17,18.30,18.40,18.30,18.40,568100,18.40
2014-03-14,18.30,18.40,18.30,18.40,156700,18.40
2014-03-13,18.30,18.50,18.30,18.30,1717800,18.30
2014-03-12,18.20,18.35,18.15,18.35,6792300,18.35
2014-03-11,18.15,18.20,18.15,18.20,476700,18.20
2014-03-10,18.10,18.35,18.10,18.35,846200,18.35
2014-03-07,18.15,18.25,18.15,18.15,287100,18.15
2014-03-06,18.30,18.30,18.15,18.15,17500,18.15
2014-03-05,18.15,18.35,18.15,18.15,483700,18.15
2014-03-04,18.15,18.15,18.15,18.15,48200,18.15
