Date,Open,High,Low,Close,Volume,Adj Close
2015-06-23,10.60,10.60,10.21,10.21,626600,10.21
2015-06-22,10.21,10.21,10.21,10.21,77000,10.21
2015-06-19,10.55,10.55,10.55,10.55,23758600,10.55
2015-06-18,10.35,10.35,10.35,10.35,000,10.35
2015-06-17,10.35,10.35,10.35,10.35,000,10.35
2015-06-16,10.35,10.35,10.35,10.35,000,10.35
2015-06-15,10.35,10.35,10.35,10.35,000,10.35
2015-06-12,10.00,10.35,10.00,10.35,11321800,10.35
2015-06-11,10.39,10.39,10.39,10.39,000,10.39
2015-06-10,10.39,10.39,10.39,10.39,000,10.39
2015-06-09,10.00,10.39,9.99,10.39,448300,10.39
2015-06-08,9.18,9.70,9.18,9.60,508000,9.60
2015-06-05,8.36,8.75,8.36,8.75,1013000,8.75
2015-06-04,8.40,8.40,8.36,8.36,385000,8.36
2015-06-03,8.45,8.45,8.45,8.45,000,8.45
2015-06-02,8.45,8.45,8.45,8.45,000,8.45
2015-06-01,8.45,8.45,8.45,8.45,100000,8.45
2015-05-29,8.39,8.39,8.39,8.39,000,8.39
2015-05-28,8.39,8.39,8.39,8.39,000,8.39
2015-05-27,8.39,8.39,8.39,8.39,000,8.39
2015-05-26,8.39,8.39,8.39,8.39,000,8.39
2015-05-25,8.39,8.39,8.39,8.39,000,8.39
2015-05-22,8.39,8.39,8.39,8.39,000,8.39
2015-05-21,8.39,8.39,8.39,8.39,000,8.39
2015-05-20,8.39,8.39,8.39,8.39,000,8.39
2015-05-19,8.39,8.39,8.39,8.39,29200,8.39
2015-05-18,8.39,8.39,8.39,8.39,000,8.39
2015-05-15,8.39,8.39,8.39,8.39,22900,8.39
2015-05-14,8.76,8.76,8.76,8.76,000,8.76
2015-05-13,8.76,8.76,8.76,8.76,34200,8.76
2015-05-12,8.45,8.45,8.45,8.45,000,8.45
2015-05-11,8.45,8.45,8.45,8.45,000,8.45
2015-05-08,8.45,8.45,8.45,8.45,000,8.45
2015-05-07,8.75,8.75,8.35,8.45,4074200,8.45
2015-05-06,8.75,8.75,8.75,8.75,000,8.75
2015-05-05,8.75,8.75,8.75,8.75,30000,8.75
2015-05-04,8.50,8.50,8.50,8.50,100000,8.50
2015-05-01,8.50,8.50,8.50,8.50,000,8.50
2015-04-30,8.57,8.57,8.50,8.50,900000,8.50
2015-04-29,8.82,8.82,8.57,8.57,233800,8.57
2015-04-28,8.25,8.50,8.25,8.50,315400,8.50
2015-04-27,8.10,8.10,8.10,8.10,000,8.10
2015-04-24,8.10,8.10,8.10,8.10,10000,8.10
2015-04-23,8.03,8.03,8.03,8.03,000,8.03
2015-04-22,7.87,8.03,7.87,8.03,400000,8.03
2015-04-21,7.50,7.50,7.50,7.50,000,7.50
2015-04-20,7.50,7.50,7.50,7.50,000,7.50
2015-04-17,7.50,7.50,7.50,7.50,000,7.50
2015-04-16,7.50,7.50,7.50,7.50,000,7.50
2015-04-15,7.50,7.50,7.50,7.50,000,7.50
2015-04-14,7.50,7.50,7.50,7.50,000,7.50
2015-04-13,7.87,7.87,7.50,7.50,72100,7.50
2015-04-10,7.87,7.87,7.87,7.87,80000,7.87
2015-04-09,7.60,7.87,7.60,7.87,268200,7.87
2015-04-08,7.50,7.50,7.50,7.50,000,7.50
2015-04-07,7.50,7.50,7.50,7.50,000,7.50
2015-04-06,7.50,7.50,7.50,7.50,000,7.50
2015-04-03,7.50,7.50,7.50,7.50,000,7.50
2015-04-02,7.50,7.50,7.50,7.50,000,7.50
2015-04-01,7.50,7.50,7.50,7.50,000,7.50
2015-03-31,7.50,7.50,7.50,7.50,000,7.50
2015-03-30,7.50,7.50,7.50,7.50,000,7.50
2015-03-27,7.50,7.50,7.50,7.50,000,7.50
2015-03-26,7.50,7.50,7.50,7.50,000,7.50
2015-03-25,7.50,7.50,7.50,7.50,2000,7.50
2015-03-24,7.67,7.67,7.67,7.67,000,7.67
2015-03-23,7.67,7.67,7.67,7.67,000,7.67
2015-03-20,7.70,7.70,7.67,7.67,400000,7.67
2015-03-19,7.70,7.70,7.70,7.70,000,7.70
2015-03-18,7.70,7.70,7.70,7.70,000,7.70
2015-03-17,7.75,7.75,7.70,7.70,763100,7.70
2015-03-16,7.75,7.75,7.75,7.75,000,7.75
2015-03-13,7.75,7.75,7.75,7.75,600000,7.75
2015-03-12,7.56,7.90,7.56,7.90,952900,7.90
2015-03-11,7.30,7.30,7.30,7.30,000,7.30
2015-03-10,7.20,7.30,7.20,7.30,246700,7.30
2015-03-09,7.00,7.00,7.00,7.00,000,7.00
2015-03-06,7.00,7.00,7.00,7.00,000,7.00
2015-03-05,7.00,7.00,7.00,7.00,12100,7.00
2015-03-04,7.24,7.30,7.20,7.30,89700,7.30
2015-03-03,7.24,7.24,7.24,7.24,50000,7.24
2015-03-02,7.00,7.00,7.00,7.00,30000,7.00
2015-02-27,6.90,7.05,6.90,6.95,119700,6.95
2015-02-26,6.90,6.90,6.90,6.90,10000,6.90
2015-02-25,6.90,6.90,6.90,6.90,000,6.90
2015-02-24,6.90,6.90,6.90,6.90,000,6.90
2015-02-23,6.90,6.90,6.90,6.90,000,6.90
2015-02-20,6.90,6.90,6.90,6.90,000,6.90
2015-02-19,6.90,6.90,6.90,6.90,10000,6.90
2015-02-18,7.24,7.24,7.24,7.24,000,7.24
2015-02-17,7.24,7.24,7.24,7.24,40000,7.24
2015-02-16,7.08,7.24,7.08,7.24,1130400,7.24
2015-02-13,6.99,6.99,6.99,6.99,1250000,6.99
2015-02-12,6.75,6.85,6.75,6.85,940000,6.85
2015-02-11,6.51,6.51,6.51,6.51,000,6.51
2015-02-10,6.51,6.51,6.51,6.51,000,6.51
2015-02-09,6.45,6.51,6.45,6.51,1200000,6.51
2015-02-06,6.40,6.40,6.40,6.40,77000,6.40
2015-02-05,6.15,6.15,6.15,6.15,000,6.15
2015-02-04,6.15,6.15,6.15,6.15,000,6.15
2015-02-03,6.20,6.20,6.15,6.15,145400,6.15
2015-02-02,6.19,6.19,6.10,6.10,213100,6.10
2015-01-30,5.10,6.00,5.10,6.00,8287600,6.00
2015-01-29,5.00,5.00,5.00,5.00,000,5.00
2015-01-28,5.00,5.00,5.00,5.00,000,5.00
2015-01-27,5.00,5.00,5.00,5.00,000,5.00
2015-01-26,5.00,5.00,5.00,5.00,000,5.00
2015-01-23,5.00,5.00,5.00,5.00,000,5.00
2015-01-22,5.00,5.00,5.00,5.00,200000,5.00
2015-01-21,5.00,5.00,5.00,5.00,170000,5.00
2015-01-20,5.05,5.05,5.05,5.05,000,5.05
2015-01-19,5.05,5.05,5.05,5.05,30000,5.05
2015-01-16,5.05,5.05,5.05,5.05,000,5.05
2015-01-15,5.05,5.05,5.05,5.05,20000,5.05
2015-01-14,5.20,5.20,5.05,5.05,39600,5.05
2015-01-13,5.10,5.10,5.10,5.10,000,5.10
2015-01-12,5.10,5.10,5.10,5.10,000,5.10
2015-01-09,5.10,5.10,5.10,5.10,000,5.10
2015-01-08,5.10,5.10,5.10,5.10,000,5.10
2015-01-07,5.10,5.10,5.10,5.10,000,5.10
2015-01-06,5.10,5.10,5.10,5.10,000,5.10
2015-01-05,5.10,5.10,5.10,5.10,45000,5.10
2015-01-02,5.18,5.18,5.18,5.18,000,5.18
2015-01-01,5.18,5.18,5.18,5.18,000,5.18
2014-12-31,5.18,5.18,5.18,5.18,000,5.18
2014-12-30,5.18,5.18,5.18,5.18,000,5.18
2014-12-29,5.18,5.18,5.18,5.18,000,5.18
2014-12-26,5.18,5.18,5.18,5.18,000,5.18
2014-12-25,5.18,5.18,5.18,5.18,000,5.18
2014-12-24,5.18,5.18,5.18,5.18,000,5.18
2014-12-23,5.18,5.18,5.18,5.18,000,5.18
2014-12-22,5.18,5.18,5.18,5.18,720000,5.18
2014-12-19,5.17,5.17,5.17,5.17,000,5.17
2014-12-18,5.17,5.17,5.17,5.17,000,5.17
2014-12-17,5.17,5.17,5.17,5.17,000,5.17
2014-12-16,5.17,5.17,5.17,5.17,5500,5.17
2014-12-15,5.25,5.25,5.25,5.25,000,5.25
2014-12-12,5.34,5.34,5.25,5.25,700000,5.25
2014-12-11,5.35,5.35,5.35,5.35,000,5.35
2014-12-10,5.35,5.35,5.35,5.35,000,5.35
2014-12-09,5.35,5.35,5.35,5.35,100000,5.35
2014-12-08,5.43,5.43,5.43,5.43,000,5.43
2014-12-05,5.43,5.43,5.43,5.43,000,5.43
2014-12-04,5.43,5.43,5.43,5.43,000,5.43
2014-12-03,5.43,5.43,5.43,5.43,244300,5.43
2014-12-02,5.65,5.65,5.65,5.65,200000,5.65
2014-12-01,5.75,5.75,5.75,5.75,000,5.75
2014-11-28,5.75,5.75,5.75,5.75,000,5.75
2014-11-27,5.75,5.75,5.75,5.75,000,5.75
2014-11-26,5.75,5.75,5.75,5.75,000,5.75
2014-11-25,5.75,5.75,5.75,5.75,26500,5.75
2014-11-24,5.75,5.75,5.75,5.75,000,5.75
2014-11-21,5.75,5.75,5.75,5.75,000,5.75
2014-11-20,5.75,5.75,5.75,5.75,100000,5.75
2014-11-19,5.75,5.75,5.75,5.75,000,5.75
2014-11-18,5.75,5.75,5.75,5.75,17800,5.75
2014-11-17,5.75,5.75,5.75,5.75,000,5.75
2014-11-14,5.75,5.75,5.75,5.75,000,5.75
2014-11-13,5.75,5.75,5.75,5.75,000,5.75
2014-11-12,5.75,5.75,5.75,5.75,000,5.75
2014-11-11,5.75,5.75,5.75,5.75,000,5.75
2014-11-10,5.75,5.75,5.75,5.75,000,5.75
2014-11-07,5.75,5.75,5.75,5.75,000,5.75
2014-11-06,5.75,5.75,5.75,5.75,000,5.75
2014-11-05,5.75,5.75,5.75,5.75,000,5.75
2014-11-04,5.75,5.75,5.75,5.75,70000,5.75
2014-11-03,5.75,5.75,5.75,5.75,000,5.75
2014-10-31,5.75,5.75,5.75,5.75,000,5.75
2014-10-30,5.75,5.75,5.75,5.75,000,5.75
2014-10-29,5.75,5.75,5.75,5.75,000,5.75
2014-10-28,5.75,5.75,5.75,5.75,000,5.75
2014-10-27,5.75,5.75,5.75,5.75,30000,5.75
2014-10-24,5.86,5.86,5.85,5.85,555000,5.85
2014-10-23,5.95,5.95,5.94,5.94,300000,5.94
2014-10-22,6.00,6.00,6.00,6.00,50000,6.00
2014-10-21,6.00,6.00,6.00,6.00,125000,6.00
2014-10-20,5.90,5.90,5.90,5.90,200000,5.90
2014-10-17,5.85,5.85,5.85,5.85,000,5.85
2014-10-16,5.85,5.85,5.85,5.85,50000,5.85
2014-10-15,5.85,5.85,5.85,5.85,000,5.85
2014-10-14,5.85,5.85,5.85,5.85,000,5.85
2014-10-13,5.85,5.85,5.85,5.85,000,5.85
2014-10-10,5.85,5.85,5.85,5.85,000,5.85
2014-10-09,5.85,5.85,5.85,5.85,000,5.85
2014-10-08,5.85,5.85,5.85,5.85,000,5.85
2014-10-07,5.90,5.90,5.75,5.85,557300,5.85
2014-10-06,5.95,5.95,5.825,5.95,2200000,5.95
2014-10-03,5.95,5.95,5.95,5.95,000,5.95
2014-10-02,5.95,5.95,5.95,5.95,000,5.95
2014-10-01,5.95,5.95,5.95,5.95,15000,5.95
2014-09-30,5.75,5.75,5.75,5.75,000,5.75
2014-09-29,5.75,5.75,5.75,5.75,200000,5.75
2014-09-26,5.70,5.70,5.70,5.70,000,5.70
2014-09-25,5.70,5.70,5.70,5.70,000,5.70
2014-09-24,5.70,5.70,5.70,5.70,000,5.70
2014-09-23,5.70,5.70,5.70,5.70,000,5.70
2014-09-22,5.70,5.70,5.70,5.70,000,5.70
2014-09-19,5.70,5.70,5.70,5.70,000,5.70
2014-09-18,5.67,5.70,5.67,5.70,155000,5.70
2014-09-17,5.20,5.42,5.20,5.42,4400000,5.42
2014-09-16,5.10,5.10,5.10,5.10,000,5.10
2014-09-15,5.10,5.10,5.10,5.10,1000000,5.10
2014-09-12,5.10,5.10,5.10,5.10,26500,5.10
2014-09-11,5.00,5.00,5.00,5.00,76100,5.00
2014-09-10,5.00,5.00,5.00,5.00,000,5.00
2014-09-09,5.00,5.00,5.00,5.00,10800,5.00
2014-09-08,4.80,4.80,4.80,4.80,000,4.80
2014-09-05,4.80,4.80,4.80,4.80,35000,4.80
2014-09-04,4.80,4.80,4.80,4.80,000,4.80
2014-09-03,4.80,4.80,4.80,4.80,000,4.80
2014-09-02,4.80,4.80,4.80,4.80,000,4.80
2014-09-01,4.80,4.80,4.80,4.80,000,4.80
2014-08-29,4.80,4.80,4.80,4.80,200000,4.80
2014-08-28,4.80,4.80,4.80,4.80,16000,4.80
2014-08-27,4.75,4.75,4.75,4.75,000,4.75
2014-08-26,4.75,4.75,4.75,4.75,000,4.75
2014-08-25,4.75,4.75,4.75,4.75,52100,4.75
2014-08-22,4.55,4.55,4.55,4.55,200000,4.55
2014-08-21,4.35,4.35,4.35,4.35,000,4.35
2014-08-20,4.35,4.35,4.35,4.35,000,4.35
2014-08-19,4.35,4.35,4.35,4.35,000,4.35
2014-08-18,4.35,4.35,4.35,4.35,000,4.35
2014-08-15,4.35,4.35,4.35,4.35,2000000,4.35
2014-08-14,4.30,4.30,4.30,4.30,000,4.30
2014-08-13,4.30,4.30,4.30,4.30,000,4.30
2014-08-12,4.30,4.30,4.30,4.30,20000,4.30
2014-08-11,4.20,4.20,4.20,4.20,000,4.20
2014-08-08,4.20,4.20,4.20,4.20,000,4.20
2014-08-07,4.20,4.20,4.20,4.20,000,4.20
2014-08-06,4.20,4.20,4.20,4.20,12000,4.20
2014-08-05,4.20,4.20,4.20,4.20,000,4.20
2014-08-04,4.20,4.20,4.20,4.20,000,4.20
2014-08-01,4.20,4.20,4.20,4.20,000,4.20
2014-07-31,4.20,4.20,4.20,4.20,000,4.20
2014-07-30,4.20,4.20,4.20,4.20,000,4.20
2014-07-29,4.20,4.20,4.20,4.20,000,4.20
2014-07-28,4.20,4.20,4.20,4.20,33000,4.20
2014-07-25,4.00,4.00,4.00,4.00,000,4.00
2014-07-24,4.00,4.00,4.00,4.00,000,4.00
2014-07-23,4.00,4.00,4.00,4.00,000,4.00
2014-07-22,4.00,4.00,4.00,4.00,000,4.00
2014-07-21,4.00,4.00,4.00,4.00,000,4.00
2014-07-18,4.00,4.00,4.00,4.00,000,4.00
2014-07-17,4.00,4.00,4.00,4.00,000,4.00
2014-07-16,4.00,4.00,4.00,4.00,000,4.00
2014-07-15,4.00,4.00,4.00,4.00,000,4.00
2014-07-14,4.00,4.00,4.00,4.00,5000,4.00
2014-07-11,4.00,4.00,4.00,4.00,000,4.00
2014-07-10,4.00,4.00,4.00,4.00,000,4.00
2014-07-09,4.00,4.00,4.00,4.00,000,4.00
2014-07-08,4.00,4.00,4.00,4.00,27300,4.00
2014-07-07,4.20,4.20,4.20,4.20,000,4.20
2014-07-04,4.20,4.20,4.20,4.20,000,4.20
2014-07-03,4.20,4.20,4.20,4.20,000,4.20
2014-07-02,4.20,4.20,4.20,4.20,35000,4.20
2014-07-01,4.20,4.20,4.20,4.20,000,4.20
2014-06-30,4.20,4.20,4.20,4.20,000,4.20
2014-06-27,4.20,4.20,4.20,4.20,000,4.20
2014-06-26,4.20,4.20,4.20,4.20,000,4.20
2014-06-25,4.20,4.20,4.20,4.20,000,4.20
2014-06-24,4.20,4.20,4.20,4.20,000,4.20
2014-06-23,4.20,4.20,4.20,4.20,000,4.20
2014-06-20,4.20,4.20,4.20,4.20,000,4.20
2014-06-19,4.20,4.20,4.20,4.20,000,4.20
2014-06-18,4.20,4.20,4.20,4.20,000,4.20
2014-06-17,4.20,4.20,4.20,4.20,000,4.20
2014-06-16,4.20,4.20,4.20,4.20,000,4.20
2014-06-13,4.20,4.20,4.20,4.20,000,4.20
2014-06-12,4.20,4.20,4.20,4.20,000,4.20
2014-06-11,4.20,4.20,4.20,4.20,000,4.20
2014-06-10,4.20,4.20,4.20,4.20,000,4.20
2014-06-09,4.20,4.20,4.20,4.20,000,4.20
2014-06-06,4.20,4.20,4.20,4.20,000,4.20
2014-06-05,4.20,4.20,4.20,4.20,000,4.20
2014-06-04,4.20,4.20,4.20,4.20,000,4.20
2014-06-03,4.20,4.20,4.20,4.20,30400,4.20
2014-06-02,4.10,4.10,4.10,4.10,000,4.10
2014-05-30,4.10,4.10,4.10,4.10,000,4.10
2014-05-29,4.10,4.10,4.10,4.10,000,4.10
2014-05-28,4.10,4.10,4.10,4.10,000,4.10
2014-05-27,4.10,4.10,4.10,4.10,000,4.10
2014-05-26,4.10,4.10,4.10,4.10,000,4.10
2014-05-23,4.10,4.10,4.10,4.10,000,4.10
2014-05-22,4.10,4.10,4.10,4.10,000,4.10
2014-05-21,4.20,4.20,4.10,4.10,400000,4.10
2014-05-20,4.41,4.41,4.41,4.41,000,4.41
2014-05-19,4.41,4.41,4.41,4.41,000,4.41
2014-05-16,4.41,4.41,4.41,4.41,196000,4.41
2014-05-15,4.25,4.25,4.25,4.25,000,4.25
2014-05-14,4.20,4.25,4.20,4.25,200000,4.25
2014-05-13,4.00,4.00,4.00,4.00,200000,4.00
2014-05-12,3.77,3.77,3.77,3.77,000,3.77
2014-05-09,3.77,3.77,3.77,3.77,000,3.77
2014-05-08,3.77,3.77,3.77,3.77,000,3.77
2014-05-07,3.77,3.77,3.77,3.77,000,3.77
2014-05-06,3.77,3.77,3.77,3.77,000,3.77
2014-05-05,3.77,3.77,3.77,3.77,000,3.77
2014-05-02,3.65,3.77,3.65,3.77,400000,3.77
2014-05-01,3.50,3.50,3.50,3.50,000,3.50
2014-04-30,3.50,3.50,3.50,3.50,000,3.50
2014-04-29,3.50,3.50,3.50,3.50,000,3.50
2014-04-28,3.50,3.50,3.50,3.50,000,3.50
2014-04-25,3.50,3.50,3.50,3.50,000,3.50
2014-04-24,3.50,3.50,3.50,3.50,000,3.50
2014-04-23,3.50,3.50,3.50,3.50,000,3.50
2014-04-22,3.50,3.50,3.50,3.50,000,3.50
2014-04-21,3.50,3.50,3.50,3.50,000,3.50
2014-04-18,3.50,3.50,3.50,3.50,000,3.50
2014-04-17,3.50,3.50,3.50,3.50,000,3.50
2014-04-16,3.50,3.50,3.50,3.50,000,3.50
2014-04-15,3.50,3.50,3.50,3.50,000,3.50
2014-04-14,3.50,3.50,3.50,3.50,000,3.50
2014-04-11,3.50,3.50,3.50,3.50,1700,3.50
2014-04-10,3.49,3.49,3.49,3.49,50000,3.49
2014-04-09,3.49,3.49,3.49,3.49,000,3.49
2014-04-08,3.49,3.49,3.49,3.49,000,3.49
2014-04-07,3.49,3.49,3.49,3.49,000,3.49
2014-04-04,3.49,3.49,3.49,3.49,000,3.49
2014-04-03,3.49,3.49,3.49,3.49,000,3.49
2014-04-02,3.49,3.49,3.49,3.49,5000,3.49
2014-04-01,3.49,3.49,3.49,3.49,000,3.49
2014-03-31,3.49,3.49,3.49,3.49,000,3.49
2014-03-28,3.49,3.49,3.49,3.49,000,3.49
2014-03-27,3.49,3.49,3.49,3.49,000,3.49
2014-03-26,3.49,3.49,3.49,3.49,30000,3.49
2014-03-25,3.55,3.55,3.55,3.55,000,3.55
2014-03-24,3.55,3.55,3.55,3.55,000,3.55
2014-03-21,3.55,3.55,3.55,3.55,000,3.55
2014-03-20,3.55,3.55,3.55,3.55,000,3.55
2014-03-19,3.55,3.55,3.55,3.55,000,3.55
2014-03-18,3.55,3.55,3.55,3.55,000,3.55
2014-03-17,3.55,3.55,3.55,3.55,000,3.55
2014-03-14,3.55,3.55,3.55,3.55,000,3.55
2014-03-13,3.55,3.55,3.55,3.55,000,3.55
2014-03-12,3.55,3.55,3.55,3.55,000,3.55
2014-03-11,3.55,3.55,3.55,3.55,000,3.55
2014-03-10,3.55,3.55,3.55,3.55,000,3.55
2014-03-07,3.55,3.55,3.55,3.55,000,3.55
2014-03-06,3.55,3.55,3.55,3.55,000,3.55
2014-03-05,3.55,3.55,3.55,3.55,15000,3.55
2014-03-04,3.55,3.55,3.39,3.39,61000,3.39
2014-03-03,3.39,3.39,3.39,3.39,9600,3.39
2014-02-28,3.67,3.67,3.67,3.67,000,3.67
2014-02-27,3.67,3.67,3.67,3.67,000,3.67
2014-02-26,3.67,3.67,3.67,3.67,000,3.67
2014-02-25,3.67,3.67,3.67,3.67,000,3.67
2014-02-24,3.67,3.67,3.67,3.67,000,3.67
2014-02-21,3.67,3.67,3.67,3.67,000,3.67
2014-02-20,3.67,3.67,3.67,3.67,108100,3.67
2014-02-19,3.65,3.65,3.65,3.65,000,3.65
2014-02-18,3.65,3.65,3.65,3.65,000,3.65
2014-02-17,3.65,3.65,3.65,3.65,000,3.65
2014-02-14,3.65,3.65,3.65,3.65,000,3.65
2014-02-13,3.65,3.65,3.65,3.65,000,3.65
2014-02-12,3.65,3.65,3.65,3.65,000,3.65
2014-02-11,3.65,3.65,3.65,3.65,000,3.65
2014-02-10,3.65,3.65,3.65,3.65,000,3.65
2014-02-07,3.65,3.65,3.65,3.65,000,3.65
2014-02-06,3.65,3.65,3.65,3.65,200000,3.65
